ID,company,file_no,opened,closed,coverage,sub_coverage,reason,sub_reason,disposition,conclusion,recovery,status,duration
30973,UNUM Life Insurance Company of America,7004914,2020-11-05,2020-11-09,Individual,Long Term Care,PolicyHolder Service,Delays/No Response,Company Position Substantiated,Company Position Upheld,0,Closed,4
30974,"ConnectiCare Insurance Company, Inc",7016975,2018-09-04,2018-09-26,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,22
30975,Metropolitan Life Insurance Company,7005564,2021-01-20,2021-02-04,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,15
30976,HCC Life Insurance Company,7006034,2017-12-19,2018-01-17,Individual,Health Only,Underwriting,Rescission,No Action Requested/Required,Company Position Upheld,0,Closed,29
30977,Brighthouse Life Insurance Company,7009251,2021-02-05,2021-03-11,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,34
30978,Guardian Life Insurance Company of America,7001267,2020-03-03,2020-03-19,Individual,Dental,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,0,Closed,16
30979,Transamerica Life Insurance Company,7021552,2019-08-08,2019-09-04,Individual,Long Term Care,Underwriting,Premium & Rating,Claim Settled,Company Position Upheld,0,Closed,27
30980,Aetna Health Inc,7000689,2020-02-21,2020-03-24,Individual,Medicare Supplement(Policies or Certs),Marketing & Sales,Misleading Advertising,No Action Requested/Required,Company Position Upheld,0,Closed,32
30981,"ConnectiCare Insurance Company, Inc",7006618,2018-01-03,2018-01-22,Individual,Health Only,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,19
30982,"Oxford Health Plans (CT), Inc",7003489,2020-08-03,2020-08-19,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Compromised Settlement/Resolution,Company Position Upheld,3164.04,Closed,16
30983,John Hancock Life Insurance Company (USA),7007464,2018-03-12,2018-03-22,Individual,Long Term Care,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,10
30984,Chubb Indemnity Insurance Company,7004740,2020-11-19,2020-12-11,Other [Enter Coverage],Liability,Underwriting,Nonrenewal,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,22
30985,Genworth Life Insurance Company,7007444,2018-01-17,2018-02-02,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,16
30986,Colonial Penn Life Insurance Company,7007323,2021-09-09,2021-09-29,Individual Life,Liability,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,20
30987,Liberty Mutual Fire Insurance Company,7014387,2018-12-17,2019-01-24,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Compromised Settlement/Resolution,Company Position Upheld,43965.34,Closed,38
30988,National Casualty Company,7009944,2021-06-01,2021-06-21,Other [Enter Coverage],Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,20
30989,Symetra Life Insurance Company,7016915,2018-07-26,2018-08-10,Group,Disability Income,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,15
30990,Hartford Life and Accident Insurance Company,7004310,2020-10-22,2020-12-08,Group,Disability Income,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,47
30993,Lemonade Insurance Company,7008842,2021-06-29,2021-07-13,Homeowners,Homeowners,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,14
30994,"Anthem Health Plans, Inc",7010458,2021-04-26,2021-05-12,Group,Health Only,Claim Handling,Eligibility of Provider,Claim Settled,Company Position Upheld,0,Closed,16
30995,SAFECO Insurance Company of America,7015389,2018-07-02,2018-07-24,Homeowners,Homeowners,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,22
30996,"Anthem Health Plans, Inc",7009054,2021-02-02,2021-03-10,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,No Action Requested/Required,Company Position Upheld,0,Closed,36
30997,Transamerica Premier LIfe Insurance Company,7015580,2018-07-06,2018-07-12,Other [Enter Coverage],Liability,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,6
30998,Government Employees Insurance Company,7002095,2020-05-14,2020-06-29,Commercial,Commercial Auto,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,46
30999,Allstate Insurance Company,7018598,2019-10-29,2019-11-19,Homeowners,Homeowners,Underwriting,Nonrenewal,Company Position Substantiated,Company Position Upheld,0,Closed,21
31000,Aetna Health Inc,7010985,2021-03-05,2021-04-09,Individual,Medicare Advantage,Marketing & Sales,High Pressure Tactics,No Action Requested/Required,Company Position Upheld,0,Closed,35
31001,"Anthem Health Plans, Inc",7008741,2021-03-18,2021-03-31,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,No Action Requested/Required,Company Position Upheld,0,Closed,13
31002,Brighthouse Life Insurance Company,7005544,2021-01-19,2021-01-21,Individual,Long Term Care,Underwriting,Premium & Rating,No Jurisdiction,Company Position Upheld,0,Closed,2
31003,ConnectiCare Inc,7017643,2018-05-14,2018-06-04,Group,Health Only,Claim Handling,Claim Denial,No Action Requested/Required,Company Position Upheld,683.13,Closed,21
31004,Liberty Insurance Corporation,7014696,2018-10-30,2018-11-15,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,0,Closed,16
31005,"Cigna HealthCare of Connecticut, Inc",7020148,2019-06-07,2019-07-12,A & H,Liability,Claim Handling,Unsatisfactory Settlement/Offer,No Action Requested/Required,Company Position Upheld,0,Closed,35
31006,Transamerica Life Insurance Company,7017346,2018-03-14,2018-04-04,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,21
31007,"Anthem Health Plans, Inc",7009554,2021-05-21,2021-06-02,A & H,Liability,Underwriting,No Subreason,Insufficient Information,Company Position Upheld,0,Closed,12
31008,NOVA Casualty Company,7012022,2018-09-19,2018-10-10,General,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,21
31009,"Anthem Health Plans, Inc",7018787,2019-11-04,2020-01-23,Individual,Medicare Supplement(Policies or Certs),Marketing & Sales,High Pressure Tactics,No Action Requested/Required,Company Position Upheld,0,Closed,80
31010,Brighthouse Life Insurance Company,7004344,2020-10-26,2020-11-10,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,15
31011,UnitedHealthcare Insurance Company,7020397,2019-07-23,2019-08-07,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,15
31012,"Anthem Health Plans, Inc",7001825,2020-04-28,2020-06-18,A & H,Liability,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,51
31013,Kinsale Insurance Company,7005833,2017-12-12,2018-01-11,General,Liability,Underwriting,Nonrenewal,Company Position Substantiated,Company Position Upheld,0,Closed,30
31014,Hartford Life and Accident Insurance Company,7009291,2021-04-06,2021-04-29,Group Life,Liability,Underwriting,Refusal to Insure,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,23
31015,Arch Specialty Insurance Company,7004926,2020-11-06,2020-11-23,General,Liability,Underwriting,Audit Dispute,Company Position Substantiated,Company Position Upheld,0,Closed,17
31016,Aetna Health and Life Insurance Company,7003019,2020-07-28,2020-08-14,Group,Health Only,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,17
31017,Liberty Insurance Corporation,7013544,2018-10-12,2018-10-31,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,19
31018,Fidelity Security Life Insurance Company,7006104,2018-02-09,2018-03-06,Individual Life,Liability,Claim Handling,Other,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,25
31019,Metropolitan Life Insurance Company,7013243,2018-11-28,2018-12-24,Group Life,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,26
31020,Massachusetts Mutual Life Insurance Company,7004091,2020-10-08,2020-10-14,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,6
31021,Trumbull Insurance Company,7019530,2019-03-29,2019-04-29,Homeowners,Homeowners,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,31
31022,"Harvard Pilgrim Health Care of Connecticut, Inc.",7016379,2018-08-29,2018-09-20,Group,Health Only,Claim Handling,Mandated Benefit,No Action Requested/Required,Company Position Upheld,0,Closed,22
31023,"Oxford Health Insurance, Incorporated",7019658,2019-08-26,2019-09-09,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,14
31024,Federal Insurance Company,7015590,2018-07-09,2018-08-03,A & H,Liability,Underwriting,No Subreason,Insufficient Information,Company Position Upheld,0,Closed,25
31025,"ConnectiCare Insurance Company, Inc",7017553,2018-03-16,2018-04-03,Individual,Health Only,Marketing & Sales,Misappropriation of Premium,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,18
31026,"ConnectiCare Insurance Company, Inc",7003384,2020-08-21,2020-11-17,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,88
31027,Minnesota Life Insurance Company,7019128,2019-11-18,2019-12-04,A & H,Liability,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,16
31029,"ConnectiCare Benefits, Inc.",7006681,2018-02-27,2018-03-07,Individual,Health Only,Marketing & Sales,Misappropriation of Premium,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,8
31030,Massachusetts Bay Insurance Company,7008457,2021-08-10,2021-09-09,Commercial Multi&ndash;Peril,Commercial Multi&ndash;Peril,Underwriting,Nonrenewal,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,30
31031,"ConnectiCare Insurance Company, Inc",7003111,2020-07-07,2020-08-24,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,2461.91,Closed,48
31032,Cigna Health and Life Insurance Company,7003031,2020-07-28,2020-08-26,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,1020.28,Closed,29
31033,UNUM Life Insurance Company of America,7017861,2019-11-21,2019-12-26,Group,Health Only,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,35
31034,Genworth Life Insurance Company,7018113,2019-10-11,2019-10-25,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,14
31035,"Anthem Health Plans, Inc",7015006,2018-06-27,2018-07-12,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,15
31036,"Anthem Health Plans, Inc",7011875,2018-11-01,2018-11-19,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,18
31037,Allstate Insurance Company,7008796,2021-03-29,2021-04-14,Homeowners,Homeowners,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,16
31038,"Automobile Insurance Company of Hartford, Connecticut (The)",7020677,2019-04-16,2019-04-29,Homeowners,Homeowners,Underwriting,Other state DOI,No Jurisdiction,Company Position Upheld,0,Closed,13
31039,Transamerica Premier LIfe Insurance Company,7002215,2020-05-27,2020-06-01,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,5
31042,Metropolitan Life Insurance Company,7006598,2021-10-18,2021-11-02,Individual Life,Liability,Marketing & Sales,Misleading Advertising,Company Position Substantiated,Company Position Upheld,0,Closed,15
31043,State Farm Fire & Casualty Company,7015676,2018-04-02,2018-05-04,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,0,Closed,32
31044,"ConnectiCare Benefits, Inc.",7020176,2019-07-19,2019-08-12,Individual,Exchange&ndash;Individual Health,PolicyHolder Service,Premium Notice/Billing,No Action Requested/Required,Company Position Upheld,0,Closed,24
31045,"Anthem Health Plans, Inc",7009161,2021-05-14,2021-07-27,A & H,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,1331.25,Closed,74
31046,Golden Rule Insurance Company,7001112,2020-03-17,2020-04-13,Group,Short Term Medical,Underwriting,Rescission,No Action Requested/Required,Company Position Upheld,0,Closed,27
31047,ReliaStar Life Insurance Company,7017029,2018-06-20,2018-07-11,Individual Life,Liability,Underwriting,Cancellation,Compromised Settlement/Resolution,Company Position Upheld,25000,Closed,21
31048,"ConnectiCare Insurance Company, Inc",7015508,2018-05-24,2018-06-14,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,0,Closed,21
31049,Brighthouse Life Insurance Company,7004889,2020-11-03,2020-11-18,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,15
31050,"Anthem Health Plans, Inc",7003749,2020-09-15,2020-09-15,Individual,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,No Action Requested/Required,Company Position Upheld,0,Closed,0
31051,Homesite Insurance Company,7017426,2018-05-08,2018-07-12,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,65
31052,Allstate Insurance Company,7004867,2020-11-02,2020-12-09,Homeowners,Homeowners,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,37
31053,Liberty Mutual Fire Insurance Company,7004262,2020-10-19,2020-11-16,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Compromised Settlement/Resolution,Company Position Upheld,1739.48,Closed,28
31054,Narragansett Bay Insurance Company,7014394,2018-12-17,2019-03-20,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,93
31056,"Anthem Health Plans, Inc",7009018,2021-06-30,2021-07-01,A & H,Liability,Claim Handling,Mandated Benefit,No Jurisdiction,Company Position Upheld,0,Closed,1
31057,Transamerica Life Insurance Company,7019758,2019-06-03,2019-06-28,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,25
31060,Genworth Life Insurance Company,7018131,2019-12-02,2019-12-10,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,8
31061,Transamerica Premier LIfe Insurance Company,7001582,2020-04-14,2020-09-16,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,155
