ID,company,file_no,opened,closed,coverage,sub_coverage,reason,sub_reason,disposition,conclusion,recovery,status,duration
31340,"ConnectiCare Insurance Company, Inc",7010981,4 03 2021,22 03 2021,Individual,Exchange&ndash;Individual Health,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,693.21,Closed,18
31341,"ConnectiCare Benefits, Inc.",7004191,18 09 2020,28 09 2020,Individual,Exchange&ndash;Individual Health,Marketing & Sales,Misappropriation of Premium,No Action Requested/Required,Company Position Upheld,0,Closed,10
31342,UnitedHealthcare Insurance Company,7020223,12 09 2019,8 10 2019,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,No Action Requested/Required,Company Position Upheld,0,Closed,26
31343,Cigna Health and Life Insurance Company,7019607,11 07 2019,26 07 2019,Individual,Dental,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,15
31344,Nassau Life and Annuity Company,7009842,16 02 2021,4 03 2021,Other [Enter Coverage],Liability,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,16
31345,"Anthem Health Plans, Inc",7001386,30 03 2020,14 04 2020,A & H,Liability,Claim Handling,Unsatisfactory Settlement/Offer,No Action Requested/Required,Company Position Upheld,0,Closed,15
31346,"Anthem Health Plans, Inc",7019378,29 05 2019,14 06 2019,Group,Health Only,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,57,Closed,16
31347,"Anthem Health Plans, Inc",7001784,24 04 2020,4 05 2020,A & H,Liability,Claim Handling,Unsatisfactory Settlement/Offer,No Action Requested/Required,Company Position Upheld,0,Closed,10
31348,"Anthem Health Plans, Inc",7011016,4 05 2021,18 05 2021,A & H,Liability,Claim Handling,Unsatisfactory Settlement/Offer,No Action Requested/Required,Company Position Upheld,0,Closed,14
31349,"ConnectiCare Benefits, Inc.",7008857,29 06 2021,14 07 2021,Individual,Exchange&ndash;Individual Health,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,340.7,Closed,15
31350,"Anthem Health Plans, Inc",7009026,30 06 2021,12 08 2021,Individual,Dental,Claim Handling,Claim Denial,Claim Settled,Company Position Upheld,490.5,Closed,43
31352,Allstate Indemnity Company,7021575,30 08 2019,1 11 2019,Homeowners,Homeowners,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,0,Closed,63
31353,Security Life of Denver Insurance Company,7002169,22 05 2020,9 06 2020,Individual Life,Liability,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,18
31354,"Anthem Health Plans, Inc",7001655,26 03 2020,6 04 2020,A & H,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,0,Closed,11
31357,"ConnectiCare Insurance Company, Inc",7010058,20 04 2021,7 05 2021,A & H,Liability,Claim Handling,Claim Procedure,Insufficient Information,Company Position Upheld,0,Closed,17
31358,Truck Insurance Exchange,7021986,21 03 2019,28 03 2019,Homeowners,Homeowners,Marketing & Sales,High Pressure Tactics,Company Position Substantiated,Company Position Upheld,0,Closed,7
31359,Genworth Life Insurance Company,7001780,24 04 2020,12 05 2020,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,18
31360,"Anthem Health Plans, Inc",7020553,19 06 2019,12 07 2019,Individual,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,23
31361,"Anthem Health Plans, Inc",7009553,21 05 2021,1 06 2021,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,11
31362,Transamerica Life Insurance Company,7001010,11 03 2020,24 03 2020,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,13
31363,"ConnectiCare Insurance Company, Inc",7013847,23 01 2019,4 03 2019,Group,Health Only,Claim Handling,UR DENIAL OF CLAIM,Claim Settled,Company Position Upheld,0,Closed,40
31364,ConnectiCare Inc,7002995,27 07 2020,13 08 2020,Individual,Health Only,Claim Handling,Eligibility of Provider,No Action Requested/Required,Company Position Upheld,0,Closed,17
31366,UnitedHealthcare Insurance Company,7013438,29 11 2018,21 12 2018,Group,Health Only,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,0,Closed,22
31367,New London County Mutual Insurance Company,7007078,21 02 2018,5 03 2018,Homeowners,Homeowners,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,12
31368,"ConnectiCare Insurance Company, Inc",7015645,21 08 2018,21 09 2018,A & H,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,188.88,Closed,31
31369,Chubb National Insurance Company,7006111,20 08 2021,14 09 2021,Homeowners,Homeowners,Underwriting,Cancellation,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,25
31370,Wellfleet Insurance Company,7002998,27 07 2020,14 10 2020,Group,Health Only,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,0,Closed,79
31371,"ConnectiCare Insurance Company, Inc",7012025,19 09 2018,9 10 2018,Individual,Health Only,Marketing & Sales,Misappropriation of Premium,Company Position Substantiated,Company Position Upheld,0,Closed,20
31372,"ConnectiCare Insurance Company, Inc",7005195,7 12 2020,13 01 2021,Group,Health Only,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,37
31373,Chesapeake Life Insurance Company (The),7018725,26 12 2019,16 01 2020,Individual,Medical Discount Plans,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,174,Closed,21
31374,UNUM Life Insurance Company of America,7017879,22 11 2019,3 12 2019,Group,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,11
31375,Brighthouse Life Insurance Company,7008805,29 03 2021,1 04 2021,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,3
31376,"Oxford Health Plans (CT), Inc",7018473,23 10 2019,7 11 2019,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,251,Closed,15
31377,Progressive Casualty Insurance Company,7005558,20 01 2021,20 01 2021,Commercial Multi&ndash;Peril,Commercial Multi&ndash;Peril,Underwriting,Nonrenewal,No Jurisdiction,Company Position Upheld,0,Closed,0
31378,"Anthem Health Plans, Inc",7007902,16 09 2021,6 10 2021,Individual,Exchange&ndash;Individual Health,Claim Handling,Eligibility of Provider,No Action Requested/Required,Company Position Upheld,0,Closed,20
31379,Cigna Health and Life Insurance Company,7008014,24 01 2018,26 02 2018,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,33
31380,"Anthem Health Plans, Inc",7011629,22 06 2021,28 07 2021,Individual,Medicare Supplement(Policies or Certs),PolicyHolder Service,Premium Notice/Billing,Claim Settled,Company Position Upheld,0,Closed,36
31381,SAFECO Insurance Company of America,7010785,2 03 2021,19 04 2021,Umbrella,Liability,Underwriting,Premium & Rating,Compromised Settlement/Resolution,Company Position Upheld,781.72,Closed,48
31382,Massachusetts Bay Insurance Company,7018218,16 10 2019,7 11 2019,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,22
31383,Transamerica Life Insurance Company,7008896,1 02 2021,10 03 2021,Individual,Long Term Care,PolicyHolder Service,Premium Notice/Billing,No Action Requested/Required,Company Position Upheld,3906,Closed,37
31384,"Oxford Health Plans (CT), Inc",7003385,21 08 2020,4 09 2020,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,No Action Requested/Required,Company Position Upheld,0,Closed,14
31385,"Anthem Health Plans, Inc",7009758,26 05 2021,23 06 2021,Group,Health Only,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,28
31386,"ConnectiCare Benefits, Inc.",7020379,23 07 2019,9 08 2019,Individual,Exchange&ndash;Individual Health,Marketing & Sales,Duplication of Coverage,Compromised Settlement/Resolution,Company Position Upheld,284,Closed,17
31387,Transamerica Life Insurance Company,7019958,5 06 2019,1 07 2019,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,26
31388,American Strategic Insurance Corp.,7005523,19 01 2021,2 02 2021,Homeowners,Homeowners,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,14
31389,Property and Casualty Insurance Company of Hartford,7019520,29 03 2019,10 04 2019,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,12
31390,General Insurance Company of America,7020587,24 07 2019,14 08 2019,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,21
31391,"Anthem Health Plans, Inc",7011135,13 07 2021,22 04 2022,Group,Health Only,Claim Handling,Coordination of Benefits,Claim Settled,Company Position Upheld,391.09,Closed,283
31392,Genworth Life Insurance Company,7004572,9 11 2020,9 11 2020,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,0
31393,Hanover Insurance Company (The),7013315,6 03 2019,9 04 2019,Homeowners,Homeowners,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,34
31394,"Anthem Health Plans, Inc",7003289,17 08 2020,1 09 2020,Individual,Medicare Supplement(Policies or Certs),PolicyHolder Service,Premium Notice/Billing,No Action Requested/Required,Company Position Upheld,0,Closed,15
31395,Farmers Property and Casualty Insurance Company,7020997,25 09 2019,19 11 2019,Homeowners,Homeowners,PolicyHolder Service,Premium Notice/Billing,Compromised Settlement/Resolution,Company Position Upheld,717,Closed,55
31396,"ConnectiCare Benefits, Inc.",7020513,13 06 2019,1 07 2019,Individual,Exchange&ndash;Individual Health,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,18
31397,"Anthem Health Plans, Inc",7010900,11 06 2021,30 06 2021,A & H,Liability,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,19
31398,"Anthem Health Plans, Inc",7009608,15 07 2021,30 07 2021,Group,Health Only,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,6022.38,Closed,15
31399,Merrimack Mutual Fire Insurance Company,7011521,25 01 2021,17 02 2021,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,23
31400,Colonial Life & Accident Insurance Company,7004421,28 10 2020,17 11 2020,Individual Life,Liability,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,20
31401,Transamerica Life Insurance Company,7019966,6 06 2019,11 06 2019,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,5
31402,MedAmerica Insurance Company,7002599,26 06 2020,9 07 2020,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,13
31403,Prudential Insurance Company of America,7008352,22 11 2017,29 01 2018,Individual Life,Liability,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,68
31404,Aetna Health Inc,7008751,18 03 2021,9 04 2021,Group,Health Only,Claim Handling,Claim Denial,No Action Requested/Required,Company Position Upheld,0,Closed,22
31405,"ConnectiCare Insurance Company, Inc",7019878,29 08 2019,27 09 2019,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,No Action Requested/Required,Company Position Upheld,0,Closed,29
31406,SAFECO Insurance Company of Illinois,7002237,28 05 2020,2 07 2020,Other [Enter Coverage],Liability,Underwriting,No Subreason,No Action Requested/Required,Company Position Upheld,0,Closed,35
31407,Trumbull Insurance Company,7005831,12 12 2017,22 01 2018,Commercial,Commercial Auto,Underwriting,Cancellation,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,41
31408,Chesapeake Life Insurance Company (The),7008200,25 01 2018,31 01 2018,Individual,Health Only,Marketing & Sales,High Pressure Tactics,No Action Requested/Required,Company Position Upheld,0,Closed,6
31409,Nationwide Property & Casualty Insurance Company,7012220,21 09 2018,18 10 2018,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,27
31410,AXIS Insurance Company,7001007,11 03 2020,13 04 2020,Individual,Limited Benefits,Marketing & Sales,Misrepresentation,No Action Requested/Required,Company Position Upheld,0,Closed,33
31412,John Hancock Life Insurance Company (USA),7010814,3 03 2021,18 03 2021,Individual,Long Term Care,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,15
31413,"Anthem Health Plans, Inc",7019954,5 06 2019,18 06 2019,A & H,Liability,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,13
31414,Transamerica Life Insurance Company,7012219,21 09 2018,31 10 2018,Individual,Long Term Care,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,8640,Closed,40
31415,Federal Insurance Company,7004258,19 10 2020,28 10 2020,Individual,Limited Benefits,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,350,Closed,9
31416,"ConnectiCare Insurance Company, Inc",7013497,13 03 2019,12 04 2019,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,30
31417,Principal Life Insurance Company,7005287,2 12 2020,17 12 2020,Group,Health Only,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,179.2,Closed,15
31418,Ohio Casualty Insurance Company (The),7003449,30 07 2020,27 08 2020,Commercial Multi&ndash;Peril,Commercial Fire,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,28
31419,Progressive Direct Insurance Company,7011744,16 03 2021,30 03 2021,Motorcycle,Motorcycle,PolicyHolder Service,Premium Notice/Billing,Compromised Settlement/Resolution,Company Position Upheld,30,Closed,14
31420,"Anthem Health Plans, Inc",7020599,25 07 2019,12 08 2019,Individual,Health Only,Marketing & Sales,Misappropriation of Premium,Company Position Substantiated,Company Position Upheld,0,Closed,18
31421,"Anthem Health Plans, Inc",7020492,15 04 2019,28 05 2019,Individual,Health Only,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,43
31422,Brighthouse Life Insurance Company,7011854,18 09 2018,11 10 2018,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,23
31423,Underwriters at Lloyds London,7006465,15 02 2018,21 03 2018,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,34
31424,Allstate Insurance Company,7004420,28 10 2020,10 11 2020,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,13
31425,Universal North America Insurance Company,7005222,8 12 2020,22 12 2020,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Compromised Settlement/Resolution,Company Position Upheld,4707.05,Closed,14
31426,Equitable Financial Life Insurance Company of America,7012930,12 03 2019,27 03 2019,Individual Life,Liability,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,15
